state_ut,district,year_month,Latitude,Longitude,Cases,Deaths,preci,LAI,Temp,Cases_MA_3,Deaths_MA_3,Case_Growth_Rate,Month,Season
Tamil Nadu,Virudhunagar,2010-06,9.5208936,77.8784564,36.0,0.0,0.2630083229,3.0,316.32,38.666666666666664,0.0,2.0,6,Monsoon
Tamil Nadu,Virudhunagar,2010-07,9.5208936,77.8784564,12.0,0.0,0.4509067222,4.0,0.0,20.0,0.0,-0.6666666666666667,7,Monsoon
Tamil Nadu,Virudhunagar,2011-06,9.5208936,77.8784564,251725.0,0.0,0.03158357145,7.0,314.315,83924.33333333333,0.0,20976.083333333332,6,Monsoon
Tamil Nadu,Virudhunagar,2012-01,9.5208936,77.8784564,26.0,0.0,0.00110089784,10.0,302.10400000000004,83921.0,0.0,-0.9998967126824908,1,Winter
Tamil Nadu,Virudhunagar,2012-05,9.5208936,77.8784564,21.0,0.0,0.2172936417,6.0,308.295,83924.0,0.0,-0.1923076923076923,5,Summer
Tamil Nadu,Virudhunagar,2012-06,9.5208936,77.8784564,13.0,1.0,0.04795209708,0.0,314.51,20.0,0.3333333333333333,-0.38095238095238093,6,Monsoon
Tamil Nadu,Virudhunagar,2012-07,9.5208936,77.8784564,30.0,0.0,0.02502542013,5.0,312.2066666,21.333333333333332,0.3333333333333333,1.3076923076923075,7,Monsoon
Tamil Nadu,Virudhunagar,2012-09,9.5208936,77.8784564,3339.0,0.0,0.052325398025,3.0,313.3913333,1127.3333333333333,0.3333333333333333,110.3,9,Monsoon
Tamil Nadu,Virudhunagar,2013-01,9.5208936,77.8784564,31.0,0.0,0.004856145483,7.0,306.872,1133.3333333333333,0.0,-0.9907157831686133,1,Winter
Tamil Nadu,Virudhunagar,2013-03,9.5208936,77.8784564,29.0,0.0,0.0001981041995,0.0,313.992,1133.0,0.0,-0.06451612903225812,3,Summer
Tamil Nadu,Virudhunagar,2013-08,9.5208936,77.8784564,18.0,0.0,0.03245187607,4.0,315.09000000000003,26.0,0.0,-0.3793103448275862,8,Monsoon
Tamil Nadu,Virudhunagar,2014-07,9.5208936,77.8784564,15.0,0.0,0.08271113376,0.0,318.14,20.666666666666668,0.0,-0.16666666666666663,7,Monsoon
Tamil Nadu,Virudhunagar,2014-09,9.5208936,77.8784564,18.0,0.0,0.07242752053,6.0,315.04,17.0,0.0,0.19999999999999996,9,Monsoon
Tamil Nadu,Virudhunagar,2014-12,9.5208936,77.8784564,24.0,0.0,0.5706834957,15.0,298.3866666,19.0,0.0,0.33333333333333326,12,Winter
Tamil Nadu,Virudhunagar,2015-05,9.5208936,77.8784564,11.0,0.0,0.1365211513,10.0,310.23,17.666666666666668,0.0,-0.5416666666666667,5,Summer
Tamil Nadu,Virudhunagar,2016-02,9.5208936,77.8784564,19.0,0.0,0.0004432805844,8.0,305.36400000000003,18.0,0.0,0.7272727272727273,2,Winter
Tamil Nadu,Virudhunagar,2016-07,9.5208936,77.8784564,77.0,0.0,0.09810245649,5.0,316.6733334,35.666666666666664,0.0,3.052631578947368,7,Monsoon
Tamil Nadu,Virudhunagar,2017-01,9.5208936,77.8784564,27.0,0.0,0.03137469281,12.0,305.335,41.0,0.0,-0.6493506493506493,1,Winter
Tamil Nadu,Virudhunagar,2017-03,9.5208936,77.8784564,42.0,0.0,0.0008606096731,7.0,316.94,48.666666666666664,0.0,0.5555555555555556,3,Summer
Tamil Nadu,Virudhunagar,2017-05,9.5208936,77.8784564,20.0,1.0,0.1281874512,0.0,312.595,29.666666666666668,0.3333333333333333,-0.5238095238095238,5,Summer
Tamil Nadu,Virudhunagar,2018-02,9.5208936,77.8784564,15.0,0.0,0.001063323669,0.0,307.91,25.666666666666668,0.3333333333333333,-0.25,2,Winter
Tamil Nadu,Virudhunagar,2018-07,9.5208936,77.8784564,19.0,0.0,0.1895831553,6.0,311.1666666,18.0,0.3333333333333333,0.2666666666666666,7,Monsoon
Tamil Nadu,Virudhunagar,2018-09,9.5208936,77.8784564,45.0,0.0,0.546553799,0.0,312.2733334,26.333333333333332,0.0,1.3684210526315788,9,Monsoon
Tamil Nadu,Virudhunagar,2020-11,9.5208936,77.8784564,15.0,0.0,0.2187206529,12.0,302.26,26.333333333333332,0.0,-0.6666666666666667,11,Post-Monsoon
Tamil Nadu,Virudhunagar,2022-02,9.5208936,77.8784564,17.0,0.0,0.3079754379,7.0,306.0,25.666666666666668,0.0,0.1333333333333333,2,Winter
Tamil Nadu,Virudhunagar (Sivakasi),2011-08,9.4477045,77.8000434,11.0,0.0,0.1531222646,5.0,317.78000000000003,11.0,0.0,0.0,8,Monsoon
Tamil Nadu,Virudhunagar - Sivakasi,2021-08,9.4477045,77.8000434,17.0,0.0,0.3986938278,6.0,297.09000000000003,17.0,0.0,0.0,8,Monsoon
Tamil Nadu,Virudhunagar Sivakasi,2019-11,9.4477045,77.8000434,27.0,0.0,0.1080855292,16.0,303.635,27.0,0.0,0.0,11,Post-Monsoon
Tamil Nadu,Virudhunagar Sivakasi,2020-12,9.4477045,77.8000434,8.0,0.0,0.2942502005,12.0,300.48,17.5,0.0,-0.7037037037037037,12,Winter
Tamil Nadu,Virudhunagar Sivakasi,2021-01,9.4477045,77.8000434,7.0,0.0,0.08665667543,0.0,301.34000000000003,14.0,0.0,-0.125,1,Winter
Tamil Nadu,Virudhunagar- Sivakasi,2015-06,9.4477045,77.8000434,4713.0,0.0,0.05028336116,4.0,311.4,4713.0,0.0,0.0,6,Monsoon
Tamil Nadu,Virudhunagar- Sivakasi,2018-08,9.4477045,77.8000434,44.0,0.0,0.04841057558,4.0,314.5,2378.5,0.0,-0.9906641205177169,8,Monsoon
Tamil Nadu,Virudhunagar- Sivakasi,2019-08,9.4477045,77.8000434,14.0,0.0,0.2505011478,4.0,317.42,1590.3333333333333,0.0,-0.6818181818181819,8,Monsoon
Telangana,Adilabad,2009-06,19.5,78.5,33.0,0.0,0.002598334048,4.0,318.28000000000003,33.0,0.0,0.0,6,Monsoon
Telangana,Adilabad,2009-07,19.5,78.5,2520.0,0.0,0.8993081510500001,5.5,150.20000000000002,1276.5,0.0,75.36363636363636,7,Monsoon
Telangana,Adilabad,2009-08,19.5,78.5,1825.0,0.0,0.6972662844,5.0,304.91499999999996,1459.3333333333333,0.0,-0.2757936507936508,8,Monsoon
Telangana,Adilabad,2009-09,19.5,78.5,1212.0,1.0,0.54346229055,19.0,297.555,1852.3333333333333,0.3333333333333333,-0.33589041095890415,9,Monsoon
Telangana,Adilabad,2010-06,19.5,78.5,67.0,0.0,0.008853658437,3.0,321.2233334,1034.6666666666667,0.3333333333333333,-0.9447194719471947,6,Monsoon
Telangana,Adilabad,2010-07,19.5,78.5,3030.0,0.0,0.1208336402,7.0,300.42,1436.3333333333333,0.3333333333333333,44.223880597014926,7,Monsoon
Telangana,Adilabad,2010-08,19.5,78.5,17.0,0.0,0.7283672143,5.0,0.0,1038.0,0.0,-0.9943894389438944,8,Monsoon
Telangana,Adilabad,2011-05,19.5,78.5,32.0,0.0,0.0181271038,4.0,317.78000000000003,1026.3333333333333,0.0,0.8823529411764706,5,Summer
Telangana,Adilabad,2016-07,19.5,78.5,126.0,0.0,3.456844338,9.0,0.0,58.333333333333336,0.0,2.9375,7,Monsoon
Telangana,Adilabad,2017-05,19.5,78.5,18.0,0.0,0.05207400162,4.0,321.0333334,58.666666666666664,0.0,-0.8571428571428572,5,Summer
Telangana,Adilabad,2018-07,19.5,78.5,17.0,2.0,0.3123038618,0.0,307.51,53.666666666666664,0.6666666666666666,-0.05555555555555558,7,Monsoon
Telangana,Adilabad,2018-08,19.5,78.5,12.0,1.0,1.383005458,7.0,0.0,15.666666666666666,1.0,-0.2941176470588235,8,Monsoon
Telangana,Adilabad,2019-08,19.5,78.5,51.0,0.0,1.224324813,0.0,304.52,26.666666666666668,1.0,3.25,8,Monsoon
Telangana,Adilabad,2020-06,19.5,78.5,40.0,0.0,0.1657612636,4.0,315.264,34.333333333333336,0.3333333333333333,-0.21568627450980393,6,Monsoon
Telangana,Hyderabad,2011-04,17.360589,78.4740613,168.0,0.0,6.04e-05,6.0,315.7733334,168.0,0.0,0.0,4,Summer
Telangana,Hyderabad,2015-07,17.360589,78.4740613,55.0,0.0,0.02201896554,7.0,308.18,111.5,0.0,-0.6726190476190477,7,Monsoon
Telangana,Hyderabad,2016-07,17.360589,78.4740613,100.0,0.0,1.164418437,3.0,0.0,107.66666666666667,0.0,0.8181818181818181,7,Monsoon
Telangana,Hyderabad,2022-04,17.360589,78.4740613,95.0,0.0,0.0008799355934,6.0,312.86400000000003,83.33333333333333,0.0,-0.050000000000000044,4,Summer
Telangana,Jogulamba Gadwal,2018-04,16.0999202,77.73415835,56.0,0.0,0.004504152605,0.0,315.848,56.0,0.0,0.0,4,Summer
Telangana,Kamareddy,2017-06,18.316551,78.05393808,18511.0,0.0,0.23529794464999998,2.5,303.4183333,18511.0,0.0,0.0,6,Monsoon
Telangana,Kamareddy,2017-08,18.316551,78.05393808,39.0,0.0,0.1346873564,11.0,301.12,9275.0,0.0,-0.9978931446167144,8,Monsoon
Telangana,Karimnagar,2012-07,18.4348122,79.1328042,28.0,0.0,0.8460837891,3.0,0.0,28.0,0.0,0.0,7,Monsoon
Telangana,Karimnagar,2012-08,18.4348122,79.1328042,30.0,0.0,0.1208673306,12.0,300.38,29.0,0.0,0.0714285714285714,8,Monsoon
Telangana,Karimnagar,2016-06,18.4348122,79.1328042,14.0,0.0,0.09335516652,4.0,312.56333340000003,24.0,0.0,-0.5333333333333333,6,Monsoon
Telangana,Karimnagar,2018-07,18.4348122,79.1328042,31.0,0.0,0.3415092275,0.0,0.0,25.0,0.0,1.2142857142857144,7,Monsoon
Telangana,Karimnagar,2018-08,18.4348122,79.1328042,176.0,0.0,0.46820256429999996,1.5,150.29,73.66666666666667,0.0,4.67741935483871,8,Monsoon
Telangana,Khammam,2009-12,17.5,80.333333,51.0,0.0,0.0002191727025,13.0,303.512,51.0,0.0,0.0,12,Winter
Telangana,Khammam,2010-02,17.5,80.333333,45.0,0.0,0.02373097727,12.0,307.365,48.0,0.0,-0.11764705882352944,2,Winter
Telangana,Khammam,2010-06,17.5,80.333333,15.0,0.0,0.521019932,5.0,0.0,37.0,0.0,-0.6666666666666667,6,Monsoon
Telangana,Khammam,2011-02,17.5,80.333333,127.0,0.0,5.96e-05,11.0,302.8433334,62.333333333333336,0.0,7.466666666666667,2,Winter
Telangana,Khammam,2011-06,17.5,80.333333,23.0,0.0,0.2141278393,7.0,312.58,55.0,0.0,-0.8188976377952756,6,Monsoon
Telangana,Khammam,2012-06,17.5,80.333333,15.0,0.0,0.1640880779,0.0,314.43,55.0,0.0,-0.34782608695652173,6,Monsoon
Telangana,Khammam,2013-11,17.5,80.333333,10.0,0.0,0.001717888786,20.0,301.656,16.0,0.0,-0.33333333333333337,11,Post-Monsoon
Telangana,Khammam,2014-06,17.5,80.333333,456.0,0.0,0.3336585644,8.0,311.24,160.33333333333334,0.0,44.6,6,Monsoon
Telangana,Khammam,2014-07,17.5,80.333333,17.0,0.0,0.3368025453,8.0,314.12,161.0,0.0,-0.9627192982456141,7,Monsoon
Telangana,Khammam,2016-07,17.5,80.333333,77.0,2.0,0.5223220101,0.0,0.0,183.33333333333334,0.6666666666666666,3.5294117647058822,7,Monsoon
Telangana,Khammam,2016-09,17.5,80.333333,341622.0,0.0,0.8862206365333334,6.0,301.7633333333333,113905.33333333333,0.6666666666666666,4435.649350649351,9,Monsoon
Telangana,Khammam,2016-10,17.5,80.333333,131314.0,2.0,0.275052199366,10.666666666666666,302.46000000000004,157671.0,1.3333333333333333,-0.6156160902986342,10,Post-Monsoon
Telangana,Khammam,2017-07,17.5,80.333333,26.0,0.0,0.8386162575,10.0,300.27,157654.0,0.6666666666666666,-0.9998020013098375,7,Monsoon
Telangana,Khammam,2017-08,17.5,80.333333,42.0,0.0,0.5414964367,11.0,305.23,43794.0,0.6666666666666666,0.6153846153846154,8,Monsoon
Telangana,Khammam,2017-09,17.5,80.333333,16.0,0.0,0.1018610045,15.0,301.76,28.0,0.0,-0.6190476190476191,9,Monsoon
Telangana,Khammam,2018-07,17.5,80.333333,40.0,0.0,0.4959143679,8.0,0.0,32.666666666666664,0.0,1.5,7,Monsoon
Telangana,Mahaboobnagar,2016-04,17.720535,79.627202,26.0,0.0,0.004185301086,5.0,318.628,26.0,0.0,0.0,4,Summer
Telangana,Mahaboobnagar,2017-08,17.720535,79.627202,39.0,0.0,0.3855423934,13.0,304.48,32.5,0.0,0.5,8,Monsoon
Telangana,Mahaboobnagar,2019-08,17.720535,79.627202,32.0,0.0,0.4098800068,0.0,303.2133334,32.333333333333336,0.0,-0.17948717948717952,8,Monsoon
Telangana,Mahabubabad,2017-07,17.7138983,80.04134253,449.0,0.0,0.30931891135,7.0,150.96,449.0,0.0,0.0,7,Monsoon
Telangana,Mahabubnagar,2010-03,16.69656855,77.95911462,16.0,0.0,4.61e-05,0.0,314.308,16.0,0.0,0.0,3,Summer
Telangana,Mahabubnagar,2011-01,16.69656855,77.95911462,5.0,0.0,0.0007232686035,7.0,305.312,10.5,0.0,-0.6875,1,Winter
Telangana,Mahabubnagar,2011-10,16.69656855,77.95911462,12.0,0.0,0.09391132625,12.0,307.612,11.0,0.0,1.4,10,Post-Monsoon
Telangana,Mahabubnagar,2012-04,16.69656855,77.95911462,24.0,0.0,0.04230192465,4.0,316.9266666,13.666666666666666,0.0,1.0,4,Summer
Telangana,Mahabubnagar,2012-05,16.69656855,77.95911462,32265753.0,0.0,0.0001060085564,2.0,317.4235,10755263.0,0.0,1344405.375,5,Summer
Telangana,Mahabubnagar,2012-06,16.69656855,77.95911462,17.0,0.0,0.03516551716,0.0,310.02,10755264.666666666,0.0,-0.9999994731255768,6,Monsoon
Telangana,Mahabubnagar,2012-07,16.69656855,77.95911462,35487113.0,0.0,0.351652183625,4.75,309.655,22584294.333333332,0.0,2087476.2352941176,7,Monsoon
Telangana,Mahabubnagar,2012-08,16.69656855,77.95911462,5224385019.0,1.0,0.184857491888,7.6,246.01866668000002,1753290716.3333333,0.3333333333333333,146.21921783268198,8,Monsoon
Telangana,Mahabubnagar,2012-09,16.69656855,77.95911462,2331223929.0,0.0,0.7002614944400001,4.2,121.672,2530365353.6666665,0.3333333333333333,-0.5537802209213478,9,Monsoon
Telangana,Mahabubnagar,2013-01,16.69656855,77.95911462,31.0,0.0,0.0009094189528,0.0,307.736,2518536326.3333335,0.3333333333333333,-0.9999999867022642,1,Winter
Telangana,Mahabubnagar,2013-03,16.69656855,77.95911462,13.0,0.0,3.17e-05,5.0,315.632,777074657.6666666,0.0,-0.5806451612903225,3,Summer
Telangana,Mahabubnagar,2013-04,16.69656855,77.95911462,2318.0,0.0,0.0012623978790000001,5.0,318.14,787.3333333333334,0.0,177.30769230769232,4,Summer
Telangana,Mahabubnagar,2013-05,16.69656855,77.95911462,37.0,0.0,0.1126142587,0.0,317.66400000000004,789.3333333333334,0.0,-0.9840379637618637,5,Summer
Telangana,Mahabubnagar,2013-08,16.69656855,77.95911462,16.0,0.0,0.2247113055,6.0,307.32,790.3333333333334,0.0,-0.5675675675675675,8,Monsoon
Telangana,Mahabubnagar,2013-09,16.69656855,77.95911462,40.0,2.0,0.2215723677,12.0,304.77,31.0,0.6666666666666666,1.5,9,Monsoon
Telangana,Mahabubnagar,2013-11,16.69656855,77.95911462,6226.0,2.0,0.042699701825,12.0,304.09833330000004,2094.0,1.3333333333333333,154.65,11,Post-Monsoon
Telangana,Mahabubnagar,2014-06,16.69656855,77.95911462,2821.0,1.0,0.098157712845,4.0,313.7333333,3029.0,1.6666666666666667,-0.546900096370061,6,Monsoon
Telangana,Mahabubnagar,2015-02,16.69656855,77.95911462,31.0,0.0,4.45e-05,5.0,313.768,3026.0,1.0,-0.989010989010989,2,Winter
Telangana,Mahabubnagar,2015-03,16.69656855,77.95911462,3532.0,0.0,0.0041849523024999995,2.5,314.294,2128.0,0.3333333333333333,112.93548387096774,3,Summer
Telangana,Mahabubnagar,2015-07,16.69656855,77.95911462,25.0,0.0,0.1679268557,4.0,302.14,1196.0,0.0,-0.9929218573046432,7,Monsoon
Telangana,Mahabubnagar,2015-08,16.69656855,77.95911462,40.0,0.0,0.06186586537,6.0,310.23,1199.0,0.0,0.6000000000000001,8,Monsoon
Telangana,Mahabubnagar,2016-07,16.69656855,77.95911462,1341.0,0.0,0.5367393483,1.0,0.0,468.6666666666667,0.0,32.525,7,Monsoon
Telangana,Mahabubnagar,2016-09,16.69656855,77.95911462,30.0,0.0,1.477629048,4.0,0.0,470.3333333333333,0.0,-0.9776286353467561,9,Monsoon
Telangana,Mahabubnagar,2019-03,16.69656855,77.95911462,46.0,0.0,0.000115105571,0.0,318.008,472.3333333333333,0.0,0.5333333333333334,3,Summer
Telangana,Mahabubnagar,2019-07,16.69656855,77.95911462,26.0,0.0,0.4700085241,0.0,0.0,34.0,0.0,-0.4347826086956522,7,Monsoon
Telangana,Mahabubnagar,2019-08,16.69656855,77.95911462,32.0,0.0,0.1482366824,0.0,304.16,34.666666666666664,0.0,0.23076923076923084,8,Monsoon
Telangana,Mahbubnagar,2010-03,16.7434538,77.9923191,11.0,0.0,8.07e-05,6.0,312.74,11.0,0.0,0.0,3,Summer
Telangana,Mahbubnagar,2010-04,16.7434538,77.9923191,21.0,1.0,0.005087815953,0.0,315.46,16.0,0.5,0.9090909090909092,4,Summer
Telangana,Mahbubnagar,2011-04,16.7434538,77.9923191,4551.0,0.0,0.03769683834,0.0,314.94,1527.6666666666667,0.3333333333333333,215.71428571428572,4,Summer
Telangana,Mahbubnagar,2011-08,16.7434538,77.9923191,42.0,0.0,0.09568464298,8.0,303.78000000000003,1538.0,0.3333333333333333,-0.990771259063942,8,Monsoon
Telangana,Mahbubnagar,2011-09,16.7434538,77.9923191,72.0,0.0,0.09478223202,11.0,303.88,1555.0,0.0,0.7142857142857142,9,Monsoon
Telangana,Mahbubnagar,2013-04,16.7434538,77.9923191,32.0,0.0,0.0001378212273,5.0,319.5133334,48.666666666666664,0.0,-0.5555555555555556,4,Summer
Telangana,Mahbubnagar,2013-11,16.7434538,77.9923191,39.0,0.0,0.03351575273,0.0,303.256,47.666666666666664,0.0,0.21875,11,Post-Monsoon
Telangana,Mahbubnagar,2014-07,16.7434538,77.9923191,51.0,0.0,0.5930059149,4.0,0.0,40.666666666666664,0.0,0.3076923076923077,7,Monsoon
Telangana,Mahbubnagar,2015-09,16.7434538,77.9923191,172.0,1.0,0.1218917038,13.0,308.672,87.33333333333333,0.3333333333333333,2.372549019607843,9,Monsoon
Telangana,Medak,2009-08,17.9375095,78.21174499,10.0,0.0,0.04898724345,0.0,308.75333340000003,10.0,0.0,0.0,8,Monsoon
Telangana,Medak,2010-05,17.9375095,78.21174499,10128.0,0.0,0.0007175172885,4.0,315.3453333,5069.0,0.0,1011.8,5,Summer
Telangana,Medak,2010-06,17.9375095,78.21174499,10.0,0.0,0.01181214154,4.0,316.372,3382.6666666666665,0.0,-0.9990126382306477,6,Monsoon
Telangana,Medak,2010-07,17.9375095,78.21174499,3131.0,0.0,0.8967460869,0.0,0.0,4423.0,0.0,312.1,7,Monsoon
Telangana,Medak,2010-10,17.9375095,78.21174499,10.0,0.0,0.2200512556,12.0,301.07,1050.3333333333333,0.0,-0.9968061322261258,10,Post-Monsoon
Telangana,Medak,2011-06,17.9375095,78.21174499,101414.0,0.0,0.1468096966,4.666666666666667,310.02755559999997,34851.666666666664,0.0,10140.4,6,Monsoon
Telangana,Medak,2011-08,17.9375095,78.21174499,10.0,0.0,0.1016172701,8.0,291.03000000000003,33811.333333333336,0.0,-0.9999013942848127,8,Monsoon
Telangana,Medak,2012-03,17.9375095,78.21174499,39.0,0.0,8.48e-05,0.0,316.6333334,33821.0,0.0,2.9,3,Summer
Telangana,Medak,2012-08,17.9375095,78.21174499,34.0,0.0,0.4892417684,13.0,302.41,27.666666666666668,0.0,-0.1282051282051282,8,Monsoon
Telangana,Medak,2013-08,17.9375095,78.21174499,93201.0,6.0,0.3012551828,5.0,0.0,31091.333333333332,2.0,2740.205882352941,8,Monsoon
Telangana,Medak,2013-09,17.9375095,78.21174499,4011.0,2.0,0.041202777335,6.5,301.54333330000003,32415.333333333332,2.6666666666666665,-0.9569639810731645,9,Monsoon
Telangana,Medak,2013-12,17.9375095,78.21174499,20.0,0.0,0.007756390548,9.0,300.69,32410.666666666668,2.6666666666666665,-0.9950137122911992,12,Winter
Telangana,Medak,2014-09,17.9375095,78.21174499,14.0,0.0,0.2963973753,10.0,304.22,1348.3333333333333,0.6666666666666666,-0.30000000000000004,9,Monsoon
Telangana,Medak,2015-08,17.9375095,78.21174499,13.0,0.0,0.02797983728,9.0,306.62,15.666666666666666,0.0,-0.0714285714285714,8,Monsoon
Telangana,Medak,2015-11,17.9375095,78.21174499,14.0,0.0,0.01483482862,9.0,305.185,13.666666666666666,0.0,0.07692307692307687,11,Post-Monsoon
Telangana,Medak,2016-07,17.9375095,78.21174499,202250.0,2.0,0.4383765199,0.0,307.62,67425.66666666667,0.6666666666666666,14445.42857142857,7,Monsoon
Telangana,Medak,2016-08,17.9375095,78.21174499,10.0,0.0,0.3950823454,10.0,297.1866666,67424.66666666667,0.6666666666666666,-0.9999505562422744,8,Monsoon
Telangana,Medak,2016-09,17.9375095,78.21174499,1644593030.0,3.0,1.30437354252,8.8,180.301,548265096.6666666,1.6666666666666667,164459302.0,9,Monsoon
Telangana,Medak,2016-10,17.9375095,78.21174499,122735432320.0,0.0,0.3022158507,11.166666666666666,301.67311109999997,41460008453.333336,1.0,73.62966830158584,10,Post-Monsoon
Telangana,Medak,2018-02,17.9375095,78.21174499,172.0,0.0,4.17e-05,5.0,306.81333340000003,41460008507.333336,1.0,-0.9999999985986117,2,Winter
Telangana,Medchal,2019-07,17.6339929,78.4843146,13.0,0.0,0.5488513022,0.0,307.28000000000003,13.0,0.0,0.0,7,Monsoon
Telangana,Nalgonda,2010-05,16.8579636,79.21749353,52.0,0.0,0.01125191925,0.0,311.344,52.0,0.0,0.0,5,Summer
Telangana,Nalgonda,2012-06,16.8579636,79.21749353,27.0,0.0,0.06025808794,0.0,311.46,39.5,0.0,-0.4807692307692307,6,Monsoon
Telangana,Nalgonda,2012-07,16.8579636,79.21749353,1426.0,0.0,0.9452091085,6.0,305.47,501.6666666666667,0.0,51.81481481481482,7,Monsoon
Telangana,Nalgonda,2012-08,16.8579636,79.21749353,2478.0,1.0,0.230689427395,3.5,305.82166670000004,1310.3333333333333,0.3333333333333333,0.7377279102384291,8,Monsoon
Telangana,Nalgonda,2013-04,16.8579636,79.21749353,39.0,0.0,0.001363379965,4.0,314.2966666,1314.3333333333333,0.3333333333333333,-0.9842615012106537,4,Summer
Telangana,Nalgonda,2014-02,16.8579636,79.21749353,31.0,0.0,0.0001085946434,7.0,303.616,849.3333333333334,0.3333333333333333,-0.20512820512820518,2,Winter
Telangana,Nalgonda,2014-09,16.8579636,79.21749353,31.0,0.0,0.7103140646,0.0,301.69,33.666666666666664,0.0,0.0,9,Monsoon
Telangana,Nalgonda,2015-08,16.8579636,79.21749353,15.0,1.0,0.4315755021,10.0,304.16,25.666666666666668,0.3333333333333333,-0.5161290322580645,8,Monsoon
Telangana,Nalgonda,2016-08,16.8579636,79.21749353,18.0,0.0,0.03716008922,6.0,312.81,21.333333333333332,0.3333333333333333,0.19999999999999996,8,Monsoon
Telangana,Nalgonda,2019-02,16.8579636,79.21749353,59.0,0.0,0.0002344754334,0.0,312.188,30.666666666666668,0.3333333333333333,2.2777777777777777,2,Winter
Telangana,Nalgonda,2021-11,16.8579636,79.21749353,9.0,0.0,0.4669624216,5.0,299.08,28.666666666666668,0.0,-0.847457627118644,11,Post-Monsoon
Telangana,Nalgonda,2021-12,16.8579636,79.21749353,8.0,0.0,0.003025986003,12.0,300.728,25.333333333333332,0.0,-0.11111111111111116,12,Winter
Telangana,Nalgonda,2022-03,16.8579636,79.21749353,6.0,0.0,0.0001335467262,8.0,309.556,7.666666666666667,0.0,-0.25,3,Summer
Telangana,Nizamabad,2009-07,18.75,78.25,23.0,1.0,0.8527514312,7.0,302.27,23.0,1.0,0.0,7,Monsoon
Telangana,Nizamabad,2009-10,18.75,78.25,245.0,0.0,0.01806527296,15.0,305.396,134.0,0.5,9.652173913043478,10,Post-Monsoon
Telangana,Nizamabad,2012-03,18.75,78.25,13.0,0.0,2.62e-05,7.0,311.2066666,93.66666666666667,0.3333333333333333,-0.9469387755102041,3,Summer
Telangana,Nizamabad,2013-04,18.75,78.25,17.0,0.0,0.02781673759,7.0,313.588,91.66666666666667,0.0,0.3076923076923077,4,Summer
Telangana,Nizamabad,2013-05,18.75,78.25,97.0,0.0,0.002620412488,4.0,316.3433334,42.333333333333336,0.0,4.705882352941177,5,Summer
Telangana,Nizamabad,2013-06,18.75,78.25,851745.0,0.0,0.5803716173333333,4.333333333333333,207.77333333333334,283953.0,0.0,8779.876288659794,6,Monsoon
Telangana,Nizamabad,2013-07,18.75,78.25,12.0,0.0,0.4735748811,6.0,303.6,283951.3333333333,0.0,-0.9999859112762622,7,Monsoon
Telangana,Nizamabad,2014-06,18.75,78.25,27.0,0.0,0.005093628783,0.0,313.68,283928.0,0.0,1.25,6,Monsoon
Telangana,Nizamabad,2016-08,18.75,78.25,54.0,0.0,0.551274374,9.0,297.34000000000003,31.0,0.0,1.0,8,Monsoon
Telangana,Nizamabad,2016-11,18.75,78.25,80.0,0.0,3.46e-05,9.0,304.66,53.666666666666664,0.0,0.4814814814814814,11,Post-Monsoon
Telangana,Nizamabad,2017-06,18.75,78.25,18.0,0.0,0.4665800098,0.0,315.83,50.666666666666664,0.0,-0.775,6,Monsoon
Telangana,Nizamabad,2018-03,18.75,78.25,158.0,0.0,0.05867749867,9.0,307.24,85.33333333333333,0.0,7.777777777777779,3,Summer
Telangana,Nizamabad,2018-10,18.75,78.25,27.0,0.0,0.008511625856,11.0,305.4866666,67.66666666666667,0.0,-0.8291139240506329,10,Post-Monsoon
Telangana,Nizamabad,2018-11,18.75,78.25,59127.0,2.0,0.008457472944999999,5.0,305.97400000000005,19770.666666666668,0.6666666666666666,2188.8888888888887,11,Post-Monsoon
Telangana,RAJANNA SIRCILLA,2017-07,18.452116,78.76455837,135.0,0.0,0.2563134841,0.0,0.0,135.0,0.0,0.0,7,Monsoon
Telangana,Rajanna Sircilla,2017-06,18.452116,78.76455837,29.0,0.0,0.3004186749,6.0,302.14,29.0,0.0,0.0,6,Monsoon
Telangana,RangaReddy,2013-08,17.1333954,78.39709787,9156.0,1.0,1.10395918,9.0,0.0,9156.0,1.0,0.0,8,Monsoon
Telangana,Rangareddy,2010-05,17.1333954,78.39709787,242.0,0.0,0.04867560953,0.0,313.955,242.0,0.0,0.0,5,Summer
Telangana,Rangareddy,2018-10,17.1333954,78.39709787,27.0,0.0,0.01133198841,10.0,307.045,134.5,0.0,-0.8884297520661157,10,Post-Monsoon
Telangana,Sangareddy,2017-08,17.86859205,77.82281995,27.0,0.0,0.5456919244,0.0,300.36,27.0,0.0,0.0,8,Monsoon
Telangana,Sangareddy,2018-02,17.86859205,77.82281995,19.0,0.0,0.02473361358,5.0,305.855,23.0,0.0,-0.2962962962962963,2,Winter
Telangana,Sangareddy,2018-09,17.86859205,77.82281995,18.0,0.0,0.1445507564,13.0,305.6033334,21.333333333333332,0.0,-0.052631578947368474,9,Monsoon
Telangana,Sangareddy,2019-09,17.86859205,77.82281995,603052.0,0.0,0.7059804630333333,6.333333333333333,300.45,201029.66666666666,0.0,33501.88888888889,9,Monsoon
Telangana,Sangareddy,2019-10,17.86859205,77.82281995,3434.0,0.0,0.3207304375,16.0,298.86400000000003,202168.0,0.0,-0.9943056320184661,10,Post-Monsoon
